Latitude,Longitude,City,Distributor,Demand
27.89269,79.1945,Kakrala,D1931,89
26.868,80.7857,Kakori,D1932,87
29.80153,76.39959,Kaithal,D1933,96
29.39541,77.2054,Kairana,D1934,102
24.33199,92.00391,Kailashahar,D1935,94
23.38465,79.7442,Kaimori,D1936,96
13.55285,76.01164,Kadur,D1937,108
25.98537,79.83842,Kadaura,D1938,83
14.11168,78.15982,Kadiri,D1939,118
26.16779,82.37028,Kadipur,D1940,110
26.30498,77.616,Kailaras,D1941,84
16.55154,81.214,Kaikalur,D1942,90
21.21717,73.21972,Kadod,D1943,117
16.57702,74.31544,Kagal,D1944,114
31.32556,75.57917,Jalandhar,D1945,117
9.07277,77.34152,Kadayanallur,D1946,107
29.12368,76.40516,Shadipur Julana,D1947,94
31.98727,76.78906,Jogindarnagar,D1948,100
26.34209,77.8092,Jora,D1949,88
22.77668,86.18351,Jugsalai,D1950,86
25.40281,79.9997,Kabrai,D1951,116
23.29908,72.33362,Kadi,D1952,117
22.71667,70.28333,Jodiya Bandar,D1953,99
8.99739,77.86191,Kadambur,D1954,114
22.95998,88.42849,Kanchrapara,D1955,92
24.4349,85.52951,Jhumri Telaiya,D1956,88
19.20815,73.8752,Junnar,D1957,99
31.1,77.11667,Jutogh,D1958,111
26.75751,94.20306,Jorhat,D1959,91
30.55543,79.56436,Joshimath,D1960,99
21.51966,70.45981,Junagadh,D1961,117
25.20615,82.71442,Kachhwa,D1962,109
26.39905,87.26525,Jogbani,D1963,93
19.85993,82.93385,Junagarh,D1964,82
21.90174,70.0327,Jodhpur,D1965,99
31.10923,77.65085,Jubbal,D1966,82
26.22646,90.57247,Jogighopa,D1967,93
12.57025,78.57318,Jalarpet,D1968,109
15.5307,73.95047,Jua,D1969,113
24.30871,74.89087,Jiran,D1970,86
26.97257,75.38752,Jobner,D1971,118
29.31577,76.31502,Jind,D1972,104
23.74079,86.41456,Jharia,D1973,112
22.45384,86.99497,Jhargram,D1974,98
29.52118,77.2247,Jhinjhana,D1975,93
26.26841,73.00594,Jodhpur,D1976,118
29.33609,78.22608,Jhalu,D1977,114
26.26467,86.27993,Jhanjharpur,D1978,114
25.43745,81.9055,Jhusi,D1979,100
22.41599,74.56828,Jobat,D1980,99
28.12559,75.39797,Jhunjhunun,D1981,82
24.54205,76.17242,Jhalrapatan,D1982,106
21.85531,84.00698,Jharsuguda,D1983,109
25.45887,78.57994,Jhansi,D1984,117
26.56093,79.73423,Jhinjhak,D1985,99
24.77107,86.37888,Jha-Jha,D1986,95
19.61186,76.6874,Jintur,D1987,99
24.59633,76.16499,Jhalawar,D1988,118
17.01394,76.77317,Jevargi,D1989,85
28.6063,76.6565,Jhajjar,D1990,81
21.75482,70.62347,Jetpur,D1991,95
22.76772,74.59087,Jhabua,D1992,97
22.34472,73.84093,Jetpur,D1993,115
26.59048,86.13791,Jaynagar,D1994,86
22.17583,88.41778,Jaynagar-Majilpur,D1995,89
23.36545,85.97643,Jhalida,D1996,107
28.122,77.55734,Jewar,D1997,108
21.70891,70.57695,Jetalsar,D1998,85
11.21266,79.36369,Jayamkondacholapuram,D1999,87
18.8563,82.5716,Jeypore,D2000,88
18.27658,74.16008,Jejuri,D2001,120
25.75356,82.68689,Jaunpur,D2002,110
24.59916,74.86261,Jawad,D2003,108
23.63783,75.12711,Jaora,D2004,106
26.88271,78.90256,Jaswantnagar,D2005,106
23.00943,76.5007,Iawar,D2006,89
20.15975,85.70742,Jatani,D2007,80
27.23587,78.65244,Jasrana,D2008,95
31.87456,76.32013,Jawala Mukhi,D2009,107
24.51379,86.64576,Jasidih,D2010,84
19.91213,73.22679,Jawhar,D2011,89
29.32502,77.85044,Jansath,D2012,95
22.00922,82.5778,Janjgir,D2013,113
27.70701,73.81276,Jasrasar,D2014,106
22.03709,71.20794,Jasdan,D2015,92
22.88783,84.13864,Jashpurnagar,D2016,106
17.72602,79.15236,Jangaon,D2017,119
29.27919,78.82798,Jaspur,D2018,111
25.00964,79.04869,Jatara,D2019,100
27.1629,81.54179,Jarwal,D2020,114
25.34558,72.61559,Jalor,D2021,88
23.71667,86.4,Jamadoba,D2022,88
23.70468,87.07872,Jamuria,D2023,100
17.74026,73.19087,Jalgaon,D2024,112
31.56198,75.0277,Jandiala Guru,D2025,105
22.80278,86.18545,Jamshedpur,D2026,101
19.84102,75.88636,Jalna,D2027,104
22.47292,70.06673,Jamnagar,D2028,100
24.47001,88.07659,Jangipur,D2029,103
23.963,86.80285,Jamtara,D2030,91
24.92606,86.22531,Jamui,D2031,113
31.1593,75.61755,Jandiala,D2032,82
16.50461,75.29146,Jamkhandi,D2033,110
22.19644,78.59191,Jamai,D2034,98
32.73569,74.86911,Jammu,D2035,107
22.05236,72.80074,Jambusar,D2036,102
14.84677,78.38314,Jammalamadugu,D2037,95
26.51667,88.73333,Jalpaiguri,D2038,91
25.31258,86.48888,Jamalpur,D2039,81
27.8668,78.25267,Jalali,D2040,93
21.00292,75.56602,Jalgaon,D2041,103
30.60622,74.25727,Jalalabad,D2042,105
20.84852,86.33729,Jajpur,D2043,110
27.47315,78.3031,Jalesar,D2044,108
11.69779,77.87298,Jalakandapuram,D2045,107
21.80176,87.2225,Jaleshwar,D2046,87
21.05194,76.53464,Jalgaon Jamod,D2047,106
26.1451,79.3366,Jalaun,D2048,81
20.94896,72.89829,Jalalpore,D2049,116
26.31162,82.73859,Jalalpur,D2050,116
29.79627,75.82392,Jakhal,D2051,103
26.91763,70.90387,Jaisalmer,D2052,107
25.61994,75.27609,Jahazpur,D2053,84
29.61853,77.43908,Jalalabad,D2054,112
23.68582,81.39085,Jaisinghnagar,D2055,90
23.20856,78.61487,Jaithari,D2056,106
16.77639,74.55361,Jaisingpur,D2057,94
27.72625,79.65523,Jalalabad,D2058,98
30.45126,74.89189,Jaito,D2059,98
28.17919,77.70501,Jahangirpur,D2060,84
26.15389,83.33505,Jainpur,D2061,85
26.20446,73.93676,Jaitaran,D2062,117
26.91962,75.78781,Jaipur,D2063,117
28.63025,79.71818,Jahanabad,D2064,87
26.2649,81.54855,Jais,D2065,91
28.40549,78.10588,Jahangirabad,D2066,93
18.79473,78.91661,Jagtial,D2067,85
26.26541,88.18982,Islampur,D2068,119
30.16719,77.30367,Jagadhri,D2069,107
22.22115,85.63917,Jagannathpur,D2070,114
26.8636,77.60231,Jagnair,D2071,95
27.08694,93.60987,Itanagar,D2072,89
30.78783,75.47391,Jagraon,D2073,109
26.74967,80.5451,Jagdishpur,D2074,117
10.51347,78.62357,Iluppur,D2075,119
27.23541,78.19829,Itimadpur,D2076,84
25.46811,84.41939,Jagdispur,D2077,109
17.17735,75.9526,Indi,D2078,101
24.80805,93.9442,Imphal,D2079,85
29.87999,77.05972,Indri,D2080,105
20.2557,86.17112,Jagatsinghapur,D2081,95
11.55929,75.61663,Iringal,D2082,81
16.8938,80.09807,Jaggayyapeta,D2083,102
25.21368,84.9871,Jahanabad,D2084,108
19.08136,82.02131,Jagdalpur,D2085,104
23.14667,76.39044,Iklehra,D2086,105
22.71792,75.8333,Indore,D2087,104
27.08347,80.89672,Itaunja,D2088,94
15.95923,76.11351,Ilkal,D2089,114
11.01782,77.06285,Irugur,D2090,103
18.3,73.25,Indapur,D2091,108
22.61477,77.76222,Itarsi,D2092,90
11.60659,78.00676,Ilampillai,D2093,120
14.51957,76.33915,Jagalur,D2094,119
23.16697,79.95006,Jabalpur,D2095,115
28.32896,78.72524,Islamnagar,D2096,116
25.14075,85.20587,Islampur,D2097,104
25.00447,88.14573,Ingraj Bazar,D2098,89
24.83906,77.88274,Isagarh,D2099,87
10.34238,76.21124,Irinjalakuda,D2100,107
26.93521,79.6712,Indergarh,D2101,107
27.53097,81.96917,Ikauna,D2102,97
11.58624,77.83891,Idappadi,D2103,107
19.69522,73.5626,Igatpuri,D2104,86
19.11393,84.68721,Ichchapuram,D2105,114
27.711,77.93967,Iglas,D2106,107
16.06213,76.0586,Hungund,D2107,92
23.02816,77.01729,Ichhawar,D2108,95
9.85,76.96667,Idukki,D2109,87
16.69117,74.46054,Ichalkaranji,D2110,90
15.34776,75.13378,Hubli,D2111,118
24.52849,84,Husainabad,D2112,119
15.02048,75.93185,Hadagalli,D2113,84
17.38405,78.45636,Hyderabad,D2114,90
22.90877,88.39674,Hugli,D2115,90
12.30359,76.29275,Hunsur,D2116,90
16.23082,74.60244,Hukeri,D2117,116
12.73647,77.83264,Hosur,D2118,90
15.26954,76.3871,Hospet,D2119,101
26.42237,90.98004,Howli,D2120,111
13.79631,76.28408,Hosdurga,D2121,100
13.0707,77.79814,Hoskote,D2122,117
31.53723,75.91269,Hoshiarpur,D2123,97
21.52502,83.87275,Hirakud,D2124,114
26.73411,77.03519,Hindaun,D2125,97
14.04295,76.18496,Holalkere,D2126,107
14.45506,75.3952,Hirekerur,D2127,93
29.15394,75.72294,Hisar,D2128,87
32.45493,75.27187,Hiranagar,D2129,110
21.55546,79.78581,Hirapur Hamesha,D2130,110
14.28088,74.44497,Honavar,D2131,109
14.27603,77.16827,Hosakote,D2132,114
14.23976,75.64507,Honnali,D2133,88
13.69756,74.95427,Hosangadi,D2134,110
22.74747,77.72736,Hoshangabad,D2135,80
27.89196,77.36744,Hodal,D2136,93
19.48166,84.74489,Hinjilikatu,D2137,86
13.91387,75.06503,Hosanagara,D2138,112
26.00281,92.85605,Hojai,D2139,100
24.8336,85.41729,Hisua,D2140,115
12.78635,76.24331,Hole Narsipur,D2141,108
17.77074,77.12519,Homnabad,D2142,91
13.94455,76.61723,Hiriyur,D2143,91
20.54875,78.83978,Hinganghat,D2144,91
19.71464,77.14238,Hingoli,D2145,110
23.59893,72.96602,Himatnagar,D2146,120
12.08809,76.32957,Heggadadevankote,D2147,85
28.07301,96.54305,Hayuliang,D2148,82
22.79378,75.73928,Hatod,D2149,89
30.43863,77.74058,Harbatpur,D2150,88
23.90345,79.56861,Hindoria,D2151,89
24.06313,85.87905,Hesla,D2152,99
13.82807,77.49143,Hindupur,D2153,84
25.31642,85.28234,Hilsa,D2154,113
22.61428,79.22207,Harrai,D2155,117
17.8134,73.09668,Harnai,D2156,111
27.96944,77.49544,Hasanpur,D2157,117
14.79354,75.40448,Haveri,D2158,82
25.28773,79.33279,Harpalpur,D2159,81
22.96474,88.57451,Haringhata,D2160,107
24.13406,79.60119,Hatta,D2161,93
27.59551,78.05201,Hathras,D2162,98
26.7469,89.35385,Hasimara,D2163,100
22.09947,76.73423,Harsud,D2164,95
29.94791,78.16025,Haridwar,D2165,95
13.00715,76.0962,Hassan,D2166,91
23.69356,71.907,Harij,D2167,96
28.72249,78.28436,Hasanpur,D2168,104
23.99241,85.36162,Hazaribagh,D2169,104
14.78766,75.98863,Harpanahalli,D2170,87
26.7412,83.74526,Hata,D2171,91
12.05267,78.48023,Harur,D2172,86
29.16042,78.00762,Hastinapur,D2173,109
31.63512,75.83887,Hariana,D2174,90
28.72985,77.78068,Hapur,D2175,100
14.51288,75.80716,Harihar,D2176,98
27.39491,80.13165,Hardoi,D2177,83
27.94361,78.15789,Harduaganj,D2178,84
26.79477,82.46436,Haraiya,D2179,80
15.32864,74.75638,Haliyal,D2180,102
23.01516,71.18029,Halvad,D2181,114
22.34414,77.09536,Harda Khas,D2182,83
29.58182,74.32938,Hanumangarh,D2183,82
15.3352,76.4603,Hampi,D2184,101
29.28988,78.28437,Haldaur,D2185,97
34.29895,74.61681,Hajan,D2186,92
29.10239,75.96253,Hansi,D2187,115
22.93218,88.41859,Halisahar,D2188,82
22.57688,88.31857,Haora,D2189,88
21.58496,72.80764,Hansot,D2190,109
31.68411,76.52506,Hamirpur,D2191,81
14.76465,75.1246,Hangal,D2192,107
31.97714,75.75438,Hajipur,D2193,89
25.9553,80.14842,Hamirpur,D2194,101
25.36379,82.18655,Handia,D2195,110
26.33887,88.7822,Haldibari,D2196,93
22.50321,73.47242,Halol,D2197,110
26.2452,91.52525,Hajo,D2198,103
29.22254,79.5286,Haldwani,D2199,90
24.68394,92.56097,Hailakandi,D2200,115
25.68544,85.20981,Hajipur,D2201,80
10.5943,76.0411,Guruvayur,D2202,82
19.49552,77.65863,Hadgaon,D2203,97
25.16478,93.01744,Haflong,D2204,85
22.84202,88.65606,Habra,D2205,84
26.22983,78.17337,Gwalior,D2206,112
30.70862,74.40407,Guru Har Sahai,D2207,110
27.28952,88.25764,Gyalshing,D2208,91
25.33268,82.46637,Gyanpur,D2209,102
23.7975,85.82523,Gumia,D2210,106
19.0804,83.80879,Gunupur,D2211,103
16.29974,80.45729,Guntur,D2212,94
23.49276,87.73484,Guskhara,D2213,94
25.90448,74.66025,Gulabpura,D2214,95
24.50265,81.50037,Gurh,D2215,86
16.86773,77.39088,Gurmatkal,D2216,88
27.11518,79.73174,Gursahaiganj,D2217,93
25.61677,79.18053,Gursarai,D2218,100
28.4601,77.02635,Gurgaon,D2219,90
15.17112,77.36244,Guntakal Junction,D2220,106
14.15093,79.8521,Gudur,D2221,95
11.81004,76.69027,Gundlupet,D2222,101
16.05025,75.78997,Guledagudda,D2223,111
24.64691,77.3113,Guna,D2224,100
16.35,81.05,Gudlavalleru,D2225,111
28.58938,77.79318,Gulaothi,D2226,94
17.48415,73.19289,Guhagar,D2227,107
28.23995,78.43994,Gunnaur,D2228,93
17.33583,76.83757,Gulbarga,D2229,115
9.67826,77.24951,Gudalur,D2230,86
34.05363,74.38188,Gulmarg,D2231,109
23.04268,84.54429,Gumla,D2232,97
15.57552,73.80722,Guirim,D2233,108
13.40765,80.10879,Gummidipundi,D2234,106
27.50423,76.99938,Govindgarh,D2235,107
26.76793,81.10752,Goshainganj,D2236,109
17.49174,78.82302,Gudur,D2237,90
13.67099,77.70414,Gudibanda,D2238,81
16.43547,80.99555,Gudivada,D2239,107
12.82297,76.06463,Gorur,D2240,94
22.16547,88.8007,Gosaba,D2241,118
12.94601,78.87377,Gudiyatham,D2242,101
26.76628,83.36889,Gorakhpur,D2243,85
13.31216,76.94102,Gubbi,D2244,120
19.34762,83.78128,Gudari,D2245,109
12.84519,80.06055,Guduvancheri,D2246,118
26.43946,89.96307,Goshaingaon,D2247,112
29.44768,75.67206,Gorakhpur,D2248,119
26.69984,89.02565,Goyerkata,D2249,88
24.37845,81.29644,Govindgarh,D2250,109
22.21361,85.38774,Gua,D2251,104
27.49658,77.46263,Govardhan,D2252,88
26.57115,82.38091,Goshainganj,D2253,107
13.98411,77.77224,Gorantla,D2254,107
19.25861,84.90517,Gopalpur,D2255,101
18.15483,73.29147,Goregaon,D2256,110
16.6122,77.80728,Gopalur,D2257,91
27.53468,80.28507,Gopamau,D2258,90
27.13181,81.95332,Gonda City,D2259,81
22.66301,86.075,Gopinathpur,D2260,99
26.3446,83.35303,Gola Bazar,D2261,113
23.87355,86.1516,Gomoh,D2262,103
26.46734,84.44041,Gopalganj,D2263,95
22.77547,73.61488,Godhra,D2264,100
26.51167,93.95951,Golaghat,D2265,107
21.96074,70.80255,Gondal,D2266,110
26.88184,93.6156,Gohpur,D2267,92
26.10216,89.82275,Golakganj,D2268,108
25.69871,79.54567,Gohand,D2269,116
11.45496,77.4422,Gobichettipalayam,D2270,84
27.43926,77.72019,Gokul,D2271,81
17.25823,81.84985,Gokavaram,D2272,105
21.46026,80.19205,Gondia,D2273,107
28.07837,80.47054,Gola Gokarannath,D2274,99
24.827,87.2125,Godda,D2275,112
29.13777,76.70247,Gohana,D2276,93
16.16901,74.82393,Gokak,D2277,105
14.55,74.31667,Gokarna,D2278,109
15.44384,73.88572,Goa Velha,D2279,85
15.37439,78.92609,Giddalur,D2280,113
23.55746,75.51665,Gogapur,D2281,109
23.83556,86.51853,Gobindpur,D2282,117
26.17668,90.62634,Goalpara,D2283,97
24.18622,86.30875,Giridih,D2284,98
26.43278,78.44205,Gohadi,D2285,95
19.9381,79.11192,Ghugus,D2286,85
21.68813,72.2763,Ghogha,D2287,117
18.97431,81.39894,Gidam,D2288,86
22.8774,88.75479,Gobardanga,D2289,90
30.19953,74.66627,Giddarbaha,D2290,82
24.75459,82.77965,Ghorawal,D2291,117
22.63393,86.07162,Gobindpur,D2292,85
12.25282,79.41727,Gingee,D2293,84
19.71641,73.62821,Ghoti Budrukh,D2294,101
25.21738,87.1571,Ghoga,D2295,119
28.66535,77.43915,Ghaziabad,D2296,92
27.18912,78.79312,Ghiror,D2297,81
25.58333,83.58526,Ghazipur,D2298,105
26.10587,83.5393,Ghosi,D2299,94
22.58531,86.47682,Ghatsila,D2300,89
20.14183,78.31333,Ghatanji,D2301,108
26.15272,80.16803,Ghatampur,D2302,101
22.65976,79.95013,Ghansor,D2303,105
25.5719,79.29764,Garautha,D2304,95
19.26372,75.75007,Gevrai,D2305,95
22.66244,87.73399,Ghatal,D2306,97
22.63333,88.4,Garui,D2307,91
22.75449,81.90107,Gaurela,D2308,112
31.21537,76.14149,Garhshankar,D2309,84
22.98664,75.51921,Gautampura,D2310,117
24.16002,83.80755,Garhwa,D2311,113
31.44166,76.71509,Ghumarwin,D2312,112
22.17427,83.3517,Gharghoda,D2313,93
26.1844,91.7458,Guwahati,D2314,93
28.78732,78.10214,Garhmuktesar,D2315,89
29.53692,76.97142,Gharaunda,D2316,103
30.33092,76.61203,Ghanaur,D2317,101
20.63323,82.06221,Gariaband,D2318,97
31.74147,75.75567,Garhdiwala,D2319,111
13.61072,77.51738,Goribidnur,D2320,107
28.41969,78.35186,Gawan,D2321,105
24.79686,85.00385,Gaya,D2322,84
21.53889,71.57737,Gariadhar,D2323,109
23.7791,79.14321,Garhakota,D2324,90
26.08334,89.96118,Gauripur,D2325,83
26.95733,80.184,Ganj Muradabad,D2326,103
16.54092,80.80213,Gannavaram,D2327,116
15.4313,76.52933,Gangawati,D2328,91
27.32574,88.61216,Gangtok,D2329,113
18.66667,84.11667,Ganguvada,D2330,93
29.5498,77.30881,Garhi Pukhta,D2331,88
19.38705,85.05079,Ganjam,D2332,93
29.78004,77.26346,Gangoh,D2333,109
29.92009,73.87496,Ganganagar,D2334,91
26.47249,76.71744,Gangapur,D2335,96
19.69718,75.01045,Gangapur,D2336,93
25.21954,74.26028,Gangapur,D2337,105
30.99589,78.94321,Gangotri,D2338,89
13.65024,74.67072,Gangolli,D2339,114
11.49828,78.64966,Gangavalli,D2340,87
25.40138,88.52978,Gangarampur,D2341,94
18.96962,76.74946,Gangakher,D2342,104
15.42977,75.62971,Gadag,D2343,89
23.08333,70.13333,Gandhidham,D2344,104
16.23504,77.79556,Gadwal,D2345,87
13.00639,80.25417,Gandhi Nagar,D2346,81
22.50444,88.18333,Fort Gloster,D2347,107
26.30253,87.26556,Forbesganj,D2348,84
20.81214,72.99811,Gandevi,D2349,96
34.22619,74.77478,Gandarbal,D2350,86
28.8457,78.2396,Gajraula,D2351,118
23.21667,72.68333,Gandhinagar,D2352,114
22.9235,78.7849,Gadarwara,D2353,115
21.66667,81.10013,Gandai,D2354,119
16.22291,74.3501,Gadhinglaj,D2355,87
30.40207,74.02836,Fazilka,D2356,82
27.78853,76.94496,Firozpur Jhirka,D2357,120
8.85785,77.78019,Gangaikondan,D2358,86
15.73628,75.96976,Gajendragarh,D2359,100
11.17989,75.84141,Ferokh,D2360,110
21.96957,71.57828,Gadhada,D2361,90
23.51995,74.02028,Galiakot,D2362,89
31.65846,76.06144,Gagret,D2363,91
27.17281,81.21061,Fatehpur,D2364,119
27.39134,79.5793,Farrukhabad,D2365,88
27.99486,74.95628,Fatehpur,D2366,82
27.15092,78.39781,Firozabad,D2367,89
28.4662,79.30657,Fatehganj West,D2368,95
27.02645,78.3027,Fatehabad,D2369,105
25.92774,80.81266,Fatehpur,D2370,96
28.76923,77.62934,Faridnagar,D2371,104
25.50958,85.30504,Fatwa,D2372,111
30.92574,74.61311,Ferozepore,D2373,109
26.78925,80.26547,Fatehpur Chaurasi,D2374,115
27.0937,77.66003,Fatehpur Sikri,D2375,85
17.07787,78.20339,Farrukhnagar,D2376,115
31.86431,74.95665,Fatehgarh Churian,D2377,96
27.36409,79.63111,Fatehgarh,D2378,91
28.20997,79.54149,Faridpur,D2379,119
29.51525,75.45554,Fatehabad,D2380,90
28.44745,76.82391,Farrukhnagar,D2381,116
8.62584,78.02282,Eral,D2382,105
30.67399,74.75579,Faridkot,D2383,94
26.77615,79.02133,Etawah,D2384,82
16.71311,81.10437,Ellore,D2385,114
26.51963,89.20423,Falakata,D2386,120
14.63853,78.53974,Erraguntla,D2387,80
28.41124,77.31316,Faridabad,D2388,95
27.32081,77.76185,Farah,D2389,120
17.5,82.73333,Etikoppaka,D2390,114
20.92206,75.32641,Erandol,D2391,114
26.77549,82.15018,Fyzabad,D2392,116
21.16766,75.86006,Faizpur,D2393,116
9.68747,76.77891,Erattupetta,D2394,86
11.3428,77.72741,Erode,D2395,94
11.14671,78.28996,Erumaippatti,D2396,108
8.20589,77.31726,Eraniel,D2397,86
10.06667,76.28333,Elur,D2398,92
24.81667,87.9,Farakka,D2399,115
9.14405,77.99066,Ettaiyapuram,D2400,90
15.77203,77.48345,Emmiganur,D2401,86
9.86501,77.69923,Elumalai,D2402,116
29.45282,74.66122,Ellenabad,D2403,111
27.73308,78.94119,Ganj Dundwara,D2404,107
17.54907,82.85749,Elamanchili,D2405,85
23.7902,87.37648,Dubrajpur,D2406,109
22.23944,68.96778,Dwarka,D2407,82
20.02305,75.16302,Ellora,D2408,87
23.84306,73.71466,Dungarpur,D2409,80
21.28777,71.7556,Dungarpur,D2410,80
26.56708,85.5204,Dumra,D2411,91
29.77785,79.42731,Dwarahat,D2412,100
12.77574,79.67892,Dusi,D2413,89
21.19147,81.27619,Durg,D2414,116
21.89947,87.53794,Egra,D2415,109
9.27033,77.82494,Elayirampannai,D2416,101
24.26778,87.24855,Dumka,D2417,112
20.0054,79.30273,Durgapur,D2418,119
27.37227,95.30754,Duliagaon,D2419,110
23.51583,87.30801,Durgapur,D2420,90
25.55265,84.15149,Dumraon,D2421,110
22.63341,88.42286,Dam Dam,D2422,109
27.56884,95.55664,Dum Duma,D2423,104
24.21357,83.24067,Dudhi,D2424,99
19.21667,73.08333,Dombivli,D2425,89
21.3236,74.56804,Dondaicha,D2426,118
33.14916,75.54746,Doda,D2427,94
21.18893,80.75459,Dongargarh,D2428,88
26.13564,91.80069,Dispur,D2429,83
30.17667,78.11659,Doiwala,D2430,83
26.27486,82.47091,Dostpur,D2431,100
20.97172,80.85077,Dongargaon,D2432,85
20.71405,70.98224,Diu,D2433,112
30.07222,75.99607,Dirba,D2434,92
29.80673,78.61109,Dugadda,D2435,100
23.74516,86.17175,Dugda,D2436,119
17.44475,80.14905,Dornakal,D2437,115
26.13526,89.46129,Dinhata,D2438,80
32.13664,75.47291,Dinanagar,D2439,82
17.35792,76.36688,Dudhani,D2440,118
10.36896,77.98036,Dindigul,D2441,94
13.29452,77.53777,Dod Ballapur,D2442,80
22.94141,81.07975,Dindori,D2443,112
26.27217,83.50916,Dohrighat,D2444,104
30.79953,76.02355,Doraha,D2445,109
25.84341,93.43116,Diphu,D2446,106
15.39507,78.8293,Diguvametta,D2447,83
24.25612,72.17928,Disa,D2448,120
18.54829,77.57695,Diglur,D2449,114
25.91174,93.7217,Dimapur,D2450,104
21.73359,70.45004,Dhoraji,D2451,89
27.40096,74.57537,Didwana,D2452,102
20.9013,74.77737,Dhulia,D2453,86
30.36846,75.86791,Dhuri,D2454,80
27.47188,77.32564,Dig,D2455,86
27.39321,95.61839,Digboi,D2456,88
24.68127,87.9535,Dhulian,D2457,110
15.3952,77.8715,Dhone,D2458,90
22.99167,71.46793,Dhrangadhra,D2459,107
20.1035,77.71846,Digras,D2460,91
15.59319,73.94571,Dicholi,D2461,90
21.62776,87.51965,Digha,D2462,101
31.51432,75.34574,Dhilwan,D2463,116
26.58904,89.00732,Dhupgari,D2464,82
25.74434,85.01003,Dighwara,D2465,87
19.37275,84.57184,Digapahandi,D2466,114
26.01856,89.98564,Dhuburi,D2467,80
22.23779,72.7591,Dhuwaran,D2468,120
22.19303,88.18466,Diamond Harbour,D2469,99
26.46793,92.47336,Dhing,D2470,100
28.20849,78.26173,Dibai,D2471,110
27.47989,94.90837,Dibrugarh,D2472,97
22.567,70.41769,Dhrol,D2473,104
14.41435,77.72035,Dharmavaram,D2474,106
26.70367,92.47808,Dhekiajuli,D2475,91
26.69286,77.87968,Dhaulpur,D2476,81
21.88129,71.77269,Dhola,D2477,80
27.99814,81.08975,Dhaurahra,D2478,86
31.95616,75.32386,Dhariwal,D2479,104
22.14951,75.34439,Dharampuri,D2480,98
20.65744,85.59693,Dhenkanal,D2481,95
12.1277,78.15794,Dharmapuri,D2482,115
18.82017,76.10937,Dharur,D2483,104
32.22006,76.32013,Dharamsala,D2484,114
18.89116,77.8494,Dharmabad,D2485,112
21.32855,71.02645,Dhari,D2486,120
24.50967,72.02343,Dhanera,D2487,88
23.79759,86.42992,Dhanbad,D2488,116
20.53693,73.17368,Dharampur,D2489,118
24.36667,92.16667,Dharmanagar,D2490,100
22.38185,71.98664,Dhandhuka,D2491,113
22.59373,75.29774,Dhar,D2492,106
21.01187,75.27407,Dharangaon,D2493,89
22.72732,72.44128,Dholka,D2494,86
29.84707,80.51951,Dharchula,D2495,119
27.48333,94.58333,Dhemaji,D2496,95
10.73828,77.53223,Dharapuram,D2497,114
24.41074,85.98183,Dhanwar,D2498,85
11.77538,75.46459,Dharmadam,D2499,102
28.20553,76.79691,Dharuhera,D2500,94
28.95912,78.25629,Dhanaura,D2501,113
30.28216,75.57341,Dhanaula,D2502,93
29.30883,78.51083,Dhampur,D2503,97
26.67479,85.16698,Dhaka,D2504,102
23.74697,78.86234,Dhana,D2505,105
20.70718,81.54874,Dhamtari,D2506,109
10.51049,77.18806,Dhali,D2507,103
22.20928,75.47057,Dhamnod,D2508,95
22.96585,76.05526,Dewas,D2509,86
9.94704,78.8233,Devakottai,D2510,81
12.43727,79.48145,Desur,D2511,103
16.69186,78.92073,Devarkonda,D2512,93
10.14673,77.6439,Devadanappatti,D2513,95
22.70517,73.90882,Devgadh Bariya,D2514,111
27.03621,81.16692,Dewa,D2515,97
25.52533,73.90812,Devgarh,D2516,85
27.79836,73.34297,Deshnoke,D2517,82
25.75728,75.37991,Deoli,D2518,100
30.14603,78.60272,Devaprayag,D2519,103
13.24655,77.71183,Devanhalli,D2520,117
29.69505,77.67964,Deoband,D2521,116
24.25029,88.61824,Debipur,D2522,114
20.01757,76.03755,Deulgaon Raja,D2523,117
28.62989,79.47648,Deoranian,D2524,89
21.53827,84.73337,Deogarh,D2525,98
26.7,93.96667,Dergaon,D2526,84
24.90247,84.18217,Dehri,D2527,90
27.22122,78.01095,Dayal Bagh,D2528,116
31.87919,76.21871,Dera Gopipur,D2529,115
22.85095,75.54224,Depalpur,D2530,106
32.03733,75.02787,Dera Nanak,D2531,119
26.50167,83.77936,Deoria,D2532,111
23.39017,79.0163,Deori Khas,D2533,119
30.32443,78.03392,Dehra Dun,D2534,107
12.5301,77.78887,Denkanikota,D2535,117
18.71851,73.76635,Dehu,D2536,106
28.65195,77.23149,Delhi,D2537,80
19.94404,73.83441,Deolali,D2538,112
20.6492,78.48023,Deoli,D2539,82
20.77544,71.04646,Delvada,D2540,96
21.45,82.61667,Deori,D2541,113
20.92489,77.32644,Daryapur,D2542,118
32.05622,76.26101,Daulatpur,D2543,96
15.27221,73.99242,Davorlim,D2544,99
26.89,76.33584,Dausa,D2545,96
25.63705,85.04794,Dinapore,D2546,112
29.11344,77.70467,Daurala,D2547,81
15.76978,79.67939,Darsi,D2548,106
18.46515,74.58375,Daund,D2549,92
25.03473,84.40095,Daudnagar,D2550,94
25.32605,88.32989,Daulatpur,D2551,106
20.31017,77.77257,Darwha,D2552,109
14.46693,75.92694,Davangere,D2553,111
28.0253,79.40819,Dataganj,D2554,120
